	File.Name	Valence	Arousal	Dominance	StdDev.Valenence	StdDev.Arousal	StdDev.Dominance	Tokens	Alphabetic.Token	Non.Stopword.Tokens	Recognized.Tokens	NumberCount	DTAClass	DTASubClass	year	pubPlaces	publisher	scaled.valence	scaled.arousal	scaled.dominance
361	hauff_phantasien_1827	0.56183	-0.35501	0.36077	0.83743	0.7596	0.7544	20510	16916	16916	12470	23	Belletristik	Prosa	1827	Stuttgart	Reimer	1.47934422736544	-1.25281557039237	1.65127091600925
362	hebbel_magdalene_1844	0.32676	-0.04319	0.21839	0.8006	0.66676	0.75507	31237	25462	25462	19482	8	Belletristik	Drama	1844	Hamburg	Unzer	-0.794622517868402	1.06288170573491	0.0399523371774629
363	heckert_schulgesetzgebung_1847	0.30403	-0.12637	0.0813	0.82474	0.62538	0.72529	229705	189265	189265	117927	3105	Fachtext	Recht	1847	Berlin	Oelschlägel	-1.0145028263687	0.44515449314987	-1.51149915862285
364	heeren_staatensystem_1809	0.54683	-0.27192	0.23132	0.80786	0.67626	0.74743	153535	126180	126180	78400	3171	Fachtext	Historiographie	1809	Göttingen	Hartknoch	1.33424063618618	-0.635756733007291	0.186281521222237
365	heffter_voelkerrecht_1844	0.18737	-0.07412	0.0642	0.80883	0.6314	0.69917	150362	126696	126696	76649	2153	Fachtext	Recht	1844	Berlin	Meyer	-2.1430218228335	0.83318342868207	-1.70502035329924
366	hegel_logik0101_1812	0.50096	-0.46246	0.32522	0.73649	0.63456	0.6431	101475	87015	87015	64184	130	Fachtext	Philosophie	1812	Nürnberg	Weidmann	0.890513854360017	-2.05078129523323	1.24895053760308
367	hegel_logik0102_1813	0.52277	-0.48495	0.34663	0.73919	0.62498	0.64716	79576	68662	68662	50874	67	Fachtext	Philosophie	1813	Nürnberg	Meyer	1.10149447593465	-2.21780083131207	1.49124812696105
368	hegel_logik02_1816	0.51564	-0.45205	0.30819	0.7494	0.65927	0.64468	113566	98064	98064	70622	111	Fachtext	Philosophie	1816	Nürnberg	Groß	1.03252190226078	-1.97347256377122	1.05622153495169
369	hegel_phaenomenologie_1807	0.56189	-0.28556	0.32223	0.79683	0.60383	0.71066	206581	178706	178706	130774	147	Fachtext	Philosophie	1807	Bamberg;Würzburg	Fitzer	1.47992464173015	-0.737052707756749	1.21511262110703
370	heidegger_mythoscopia_1698	0.2339	0.04182	0.07617	0.78935	0.71475	0.72255	49180	40574	40574	25892	185	Fachtext	N.A.	1698	Zürich	Jahn	-1.69291048299545	1.69419921405247	-1.56955551702577
371	heine_lieder_1827	0.66816	-0.39894	0.27061	0.91871	0.82256	0.83689	35631	29160	29160	19974	11	Belletristik	Lyrik	1827	Hamburg	Grentz	2.50793521737145	-1.57905693188385	0.630927587820782
372	heine_reisebilder01_1826	0.64436	-0.42716	0.32293	0.88003	0.78091	0.80046	39513	32919	32919	22946	22	Belletristik	Prosa	1826	Hamburg	Schwetschke	2.2777041860337	-1.78862968902679	1.22303454135694
373	heine_reisebilder02_1827	0.59336	-0.37776	0.35286	0.8509	0.75026	0.76092	45460	38108	38108	26935	25	Belletristik	Prosa	1827	Hamburg	Gleditsch	1.78435197602423	-1.42176596815998	1.56175321718526
374	heine_reisebilder03_1830	0.55254	-0.34646	0.3488	0.82661	0.73881	0.74741	58644	49780	49780	35695	71	Belletristik	Prosa	1830	Hamburg	Hörmann	1.38947673656175	-1.18931992639619	1.51580607973578
375	heine_reisebilder04_1831	0.54887	-0.3612	0.32182	0.84511	0.74271	0.74185	48354	41229	41229	28881	77	Belletristik	Prosa	1831	Hamburg	Voß	1.35397472458656	-1.29878493136738	1.21047263924637
376	heine_wintermaehrchen_1844	0.45941	-0.16501	0.18192	0.82237	0.69855	0.79506	14280	11754	11754	8215	51	Belletristik	Epos	1844	Hamburg	Amelang	0.48857690679348	0.158198740633809	-0.372779707842871
377	heinse_ardinghello01_1787	0.59903	-0.25731	0.34682	0.86274	0.74584	0.80642	63309	54082	54082	40100	19	Belletristik	Roman	1787	Lemgo	Rothe	1.83920113348999	-0.527257158880488	1.49339836245746
378	heinse_ardinghello02_1787	0.63051	-0.3116	0.33635	0.86218	0.72276	0.80584	56204	48252	48252	34749	55	Belletristik	Roman	1787	Lemgo	Orell	2.14372520351152	-0.930435932278442	1.37490906957666
379	hellwig_haussverwalter_1712	0.33826	-0.29809	0.27901	0.73286	0.83855	0.7906	150733	123499	123499	84887	1574	Gebrauchsliteratur	Hausväterliteratur	1712	Erfurt;Frankfurt (Main);Leipzig	Schuster & Loeffler	-0.683376431297639	-0.83010538837337	0.725990630819706
380	helmholtz_erhaltung_1847	0.23841	-0.12126	0.03422	0.7896	0.60513	0.68735	17184	14892	14892	9749	148	Fachtext	Physik	1847	Berlin	Braun	-1.64928266991422	0.483103351725364	-2.04430488057397
381	helmholtz_luftschwingungen_1860	0.30428	-0.21087	0.01984	0.75468	0.6197	0.67183	22402	17665	17665	11578	297	Fachtext	Physik	1860	Berlin	Frölich	-1.01208443318238	-0.182375555701247	-2.20704375656499
382	herbart_goettingen_1842	0.24978	-0.06132	0.13372	0.77965	0.65884	0.70729	7394	6333	6333	4651	8	Gebrauchsliteratur	Gesellschaft	1842	Königsberg	Liesching	-1.53929414780034	0.92824123489857	-0.918260502193847
383	herbart_psychologie01_1824	0.40141	-0.369	0.27442	0.76282	0.665	0.66824	117878	97656	97656	72081	308	Fachtext	Medizin	1824	Königsberg	Haude und Spener	-0.072490312432974	-1.35671078203056	0.674045468038151
384	herbart_psychologie02_1825	0.44121	-0.366	0.28299	0.77573	0.68287	0.67746	178189	151591	151591	110392	235	Fachtext	Medizin	1825	Königsberg	Logier	0.312517882829317	-1.33443160869857	0.771032405954912
385	herder_abhandlung_1772	0.42119	-0.11477	0.18406	0.8153	0.57899	0.62259	40507	34184	34184	24559	42	Fachtext	Sprachwissenschaft	1772	Berlin	Kolwald	0.118852956468738	0.531300630033574	-0.348561265936002
386	herder_artundkunst_1773	0.44479	-0.11641	0.18587	0.82363	0.61924	0.64217	36075	30421	30421	21340	46	Fachtext	Sprachwissenschaft	1773	Hamburg	Endter	0.347149273257433	0.519121348612085	-0.328077443575519
387	herder_geschichte02_1785	0.57547	-0.28628	0.27911	0.83703	0.69697	0.75153	73867	64578	64578	44649	117	Fachtext	Philosophie	1785	Leipzig;Riga	Höhme	1.61129175961111	-0.742399709356427	0.727122333712551
388	herder_humanitaet01_1793	0.53077	-0.19017	0.31388	0.85372	0.71577	0.77938	21716	18207	18207	12882	36	Fachtext	Philosophie	1793	Riga	Humm;Richter	1.17888305789692	-0.0286492597104998	1.12061542955453
389	herder_humanitaet02_1793	0.48866	-0.17486	0.31027	0.86188	0.71626	0.77441	19931	16560	16560	12015	86	Fachtext	Philosophie	1793	Riga	Grimpe;Rümpler	0.771528909593028	0.0850487881937678	1.07976095512285
390	herder_humanitaet03_1794	0.52835	-0.18203	0.27536	0.86577	0.7243	0.77658	20681	17307	17307	12027	30	Fachtext	Philosophie	1794	Riga	Fabel	1.15547301185334	0.0318015639303061	0.684683475230888
391	herder_humanitaet04_1794	0.56201	-0.22992	0.26203	0.8636	0.72313	0.78386	19221	16194	16194	10754	41	Fachtext	Philosophie	1794	Riga	Realschulbuchhandlung	1.48108547045959	-0.323848306359398	0.533827479614736
392	herder_humanitaet05_1795	0.52883	-0.21984	0.30683	0.85912	0.71377	0.78496	26321	22289	22289	15652	47	Fachtext	Philosophie	1795	Riga	Bode	1.16011632677107	-0.248990283963904	1.040830375609
393	herder_humanitaet06_1795	0.60441	-0.26944	0.29806	0.84284	0.70328	0.77138	24683	20826	20826	14249	55	Fachtext	Philosophie	1795	Riga	Hartknoch	1.89124495485962	-0.617339283052844	0.941580031906555
394	herder_humanitaet07_1796	0.57805	-0.29428	0.28023	0.85682	0.69124	0.77116	20645	17682	17682	11601	36	Fachtext	Philosophie	1796	Riga	Cotta	1.63624957729394	-0.80181083824174	0.739797406112408
395	herder_humanitaet08_1796	0.58395	-0.27225	0.3271	0.84891	0.69918	0.7758	24115	20505	20505	14013	45	Fachtext	Philosophie	1796	Riga	Hoffmann	1.69332365649111	-0.63820744207381	1.27022655198855
396	herder_humanitaet09_1797	0.45412	-0.13388	0.32631	0.8172	0.7039	0.73683	25266	21075	21075	15821	170	Fachtext	Philosophie	1797	Riga	Hirzel	0.43740370697093	0.389382295908783	1.26128609913508
397	herder_humanitaet10_1797	0.55444	-0.19576	0.27069	0.86941	0.74799	0.79974	25215	20923	20923	14268	73	Fachtext	Philosophie	1797	Riga	Reyher	1.40785652477779	-0.070162786019112	0.631832950135057
398	herder_kritische01_1769	0.36238	-0.06839	0.12421	0.84453	0.61996	0.63461	65365	54485	54485	38050	181	Fachtext	Gesellschaftswissenschaften	1769	Riga	Nicolai	-0.450049856681397	0.875736649746175	-1.02588544730334
399	herder_kritische02_1769	0.37442	-0.07005	0.16197	0.83385	0.61242	0.62182	59790	49462	49462	33393	149	Fachtext	Gesellschaftswissenschaften	1769	Riga	Fleischer	-0.333580040828181	0.863408840502473	-0.598554434965318
400	herder_kritische03_1769	0.39975	-0.11273	0.17093	0.83615	0.60289	0.61355	39678	33184	33184	22799	80	Fachtext	Gesellschaftswissenschaften	1769	Riga	Trewendt & Granier	-0.0885484431901449	0.546450467899329	-0.497153855766465
401	herder_litteratur01_1767	0.43803	-0.12979	0.21676	0.82356	0.5778	0.61206	31704	26782	26782	19248	80	Fachtext	Sprachwissenschaft	1767	Riga	Johann Jacob Weitbrecht	0.281755921499315	0.419756235551399	0.0215055800241001
402	herder_litteratur02_1767	0.42547	-0.10102	0.1888	0.83179	0.59573	0.62226	35836	30010	30010	20831	80	Fachtext	Sprachwissenschaft	1767	Riga	Selbstverlag	0.160255847818552	0.633413507805205	-0.29491854881518
403	herder_philosophie_1774	0.45438	-0.12967	0.19077	0.85603	0.62336	0.66531	35726	29453	29453	20184	7	Fachtext	Historiographie	1774	Riga	Perthes	0.439918835884703	0.420647402484679	-0.272624001826146
404	herder_plastik_1778	0.40942	-0.12477	0.17333	0.84624	0.61495	0.65099	30970	26105	26105	18418	21	Fachtext	Altertumskunde	1778	Leipzig;Riga	Weigand	0.00499500525674855	0.457036718926933	-0.4699929863382
405	hering_lichtsinn_1878	0.37906	-0.29327	0.24321	0.68627	0.61404	0.69743	48113	42400	42400	29590	163	Fachtext	Biologie	1878	Wien	Monath	-0.288694663290064	-0.794310183219969	0.32084099518143
406	herwegh_gedichte01_1841	0.42865	-0.1246	0.109	0.84116	0.72039	0.81115	19342	15874	15874	10881	77	Belletristik	Lyrik	1841	Winterthur;Zürich	Hesse	0.191017809148554	0.458299205415746	-1.19801745730497
407	herwegh_gedichte02_1843	0.41938	-0.10073	0.1159	0.81729	0.68971	0.79229	13398	10893	10893	7286	53	Belletristik	Lyrik	1843	Winterthur;Zürich	Pormetter;Toeche	0.101343789799774	0.635567161227298	-1.11992995769871
408	heyne_einleitung_1772	0.74113	-0.40266	0.22295	0.80436	0.5158	0.60481	3535	2801	2801	1712	70	Fachtext	Kunstgeschichte	1772	Gotha;Göttingen	Ackermann	3.2138158205948	-1.60668310681552	0.0915579890911653
409	heyse_novellen_1855	0.39849	-0.11048	0.26009	0.80449	0.70463	0.79858	51906	43998	43998	34002	6	Belletristik	Prosa	1855	Berlin	Meissner	-0.100737144849202	0.563159847898323	0.511872443493556
410	hilscher_nachricht_1723	0.14422	0.03804	0.07533	0.79376	0.64428	0.76528	5645	4669	4669	3482	18	Gebrauchsliteratur	Erbauungsliteratur	1723	Dresden	Lentner	-2.56043648679249	1.66612745565416	-1.57906182132566
411	hippel_lebenslaeufe01_1778	0.36662	-0.04024	0.17	0.81322	0.62952	0.67079	106401	90526	90526	65953	13	Belletristik	Roman	1778	Berlin	Löwenthal	-0.409033908241394	1.08478955951137	-0.507678692669917
412	hippel_lebenslaeufe02_1779	0.35346	-0.03363	0.1575	0.8014	0.62997	0.67294	138383	112845	112845	84408	14	Belletristik	Roman	1779	Berlin	Haude und Spener	-0.536338125569327	1.13387800475286	-0.649141554275461
413	hippel_lebenslaeufe0301_1781	0.48579	-0.16377	0.2622	0.83709	0.72408	0.79625	97055	79756	79756	59706	8	Belletristik	Roman	1781	Berlin	Voß	0.743765755814064	0.167407465611033	0.535751374532572
414	hippel_lebenslaeufe0302_1781	0.48907	-0.15097	0.29083	0.82152	0.71144	0.76196	133085	109686	109686	81495	14	Belletristik	Roman	1781	Berlin	Vandenhoek	0.775495074418595	0.262465271827533	0.859757912753908
415	hippel_weiber_1792	0.51199	-0.1998	0.30724	0.85477	0.70423	0.78833	76545	65113	65113	46574	13	Fachtext	Gesellschaftswissenschaften	1792	Berlin	Weidmann	0.997213361740496	-0.100165406106195	1.04547035746967
416	hirschfeld_gartenkunst1_1779	0.46752	-0.23232	0.1761	0.82191	0.60904	0.62467	95034	81752	81752	56483	218	Fachtext	Gartenbau	1779	Leipzig	Veit	0.567029581757731	-0.341671645024992	-0.438644816206412
417	hirschfeld_gartenkunst2_1780	0.59592	-0.40651	0.2905	0.81436	0.69303	0.75058	73867	63752	63752	44064	101	Fachtext	Gartenbau	1780	Leipzig	Hartknoch	1.80911632225216	-1.63527471259157	0.856023293207522
418	hirschfeld_gartenkunst3_1780	0.62823	-0.42641	0.28439	0.79549	0.67313	0.73864	89952	77722	77722	52820	165	Fachtext	Gartenbau	1780	Leipzig	Schröder	2.12166945765227	-1.78305989569379	0.786876246454732
419	hirschfeld_gartenkunst4_1782	0.65444	-0.45552	0.27505	0.80149	0.67567	0.75357	97248	83257	83257	55256	159	Fachtext	Gartenbau	1782	Leipzig	Cotta	2.37521379930616	-1.99924214092522	0.681175196263071
420	hirschfeld_gartenkunst5_1785	0.64197	-0.42954	0.30066	0.8061	0.67202	0.7564	146013	124131	124131	82999	767	Fachtext	Gartenbau	1785	Leipzig	Sollinger	2.25458434717247	-1.80630449987017	0.971004307120508
421	hobrecht_polytechnikum_1878	0.44674	-0.18927	0.34863	0.69029	0.57843	0.63841	4490	3861	3861	2633	11	Fachtext	Technik	1878	Berlin	Schröder	0.366012740110736	-0.021965507710902	1.51388218481794
422	hobrecht_strassenbau_1890	0.37501	-0.27888	0.27952	0.69116	0.57632	0.67666	9635	8183	8183	5361	83	Fachtext	Technik	1890	Berlin	Schul-Buchandlung	-0.327872632908463	-0.687444415137513	0.731762315573213
423	hobrecht_verkehrsverhaeltnisse_1893	0.44856	-0.34463	0.21654	0.68794	0.55054	0.70785	9950	8208	8208	5130	408	Fachtext	Technik	1893	Berlin	Reimer	0.383618642507152	-1.17572963066368	0.0190158336598426
424	hoche_lesesucht_1794	0.47177	-0.15609	0.31628	0.84849	0.70704	0.75871	29279	25557	25557	19282	4	Gebrauchsliteratur	Gesellschaft	1794	Hannover	Veit	0.608142265925187	0.224442149340933	1.1477762989828
425	hoelderlin_gedichte_1826	0.66922	-0.36154	0.25046	0.87898	0.76325	0.77758	32957	26740	26740	19043	166	Belletristik	Lyrik	1826	Stuttgart;Tübingen	Hirzel	2.51818920448145	-1.30130990434501	0.402889454912646
426	hoelty_gedichte_1783	0.71786	-0.34237	0.27897	0.85567	0.78054	0.84663	23109	18789	18789	12243	193	Belletristik	Lyrik	1783	Hamburg	Hoffmann und Campe	2.98871178281205	-1.15894598675358	0.725537949662569
427	hoff_atome_1877	0.3613	-0.3455	0.2301	0.67237	0.49114	0.60498	14617	11752	11752	6859	467	Fachtext	Chemie	1877	Braunschweig	Fritsch	-0.460497315246303	-1.18219059092996	0.172474745929536
428	hoffmann_elixiere01_1815	0.50879	-0.27813	0.27814	0.84616	0.75888	0.75931	65646	54969	54969	40250	37	Belletristik	Roman	1815	Berlin	Duncker & Humblot	0.966257928955589	-0.681874621804515	0.716144815651961
429	hoffmann_elixiere02_1816	0.49091	-0.25404	0.25144	0.84727	0.77226	0.76114	63687	53003	53003	38547	3	Belletristik	Roman	1816	Berlin	Liebezeit	0.793294448269917	-0.502972859948616	0.41398014326252
430	hoffmann_floh_1822	0.49827	-0.28248	0.30166	0.84396	0.74386	0.74141	57199	48188	48188	34786	63	Belletristik	Prosa	1822	Frankfurt (Main)	Hesse	0.864491943675204	-0.714179423135904	0.982321336048951
431	hoffmann_nachtstuecke01_1817	0.48107	-0.28169	0.26052	0.85301	0.76172	0.76207	56469	47700	47700	34533	2	Belletristik	Prosa	1817	Berlin	Engelmann	0.698106492456325	-0.708312574158479	0.516738765932786
432	hoffmann_nachtstuecke02_1817	0.46825	-0.29397	0.24747	0.82585	0.75405	0.74748	70199	58422	58422	41806	7	Belletristik	Prosa	1817	Berlin	s. e.	0.574091289861788	-0.799508656997434	0.369051538416599
433	hoffmann_unpolitische01_1840	0.45092	-0.16471	0.22466	0.85196	0.70651	0.79198	21345	17669	17669	12366	200	Belletristik	Lyrik	1840	Hamburg	Hartknoch	0.406448274186022	0.160426657967008	0.110910108558804
434	hoffmann_unpolitische02_1841	0.42123	-0.12593	0.23476	0.86065	0.70697	0.80059	23251	19047	19047	12954	263	Belletristik	Lyrik	1841	Hamburg	Sander	0.119239899378549	0.448422105238563	0.225212100736083
435	hoffmannswaldau_gedichte01_1695	0.34346	0.06373	0.06685	0.88336	0.77273	0.81377	134335	113697	113697	83503	252	Belletristik	Lyrik	1695	Leipzig	Schade	-0.633073853022164	1.85691144328712	-1.67503022663886
436	hoffmannswaldau_gedichte02_1697	0.34984	0.04133	0.08483	0.8777	0.78231	0.82222	109486	91593	91593	67497	1037	Belletristik	Lyrik	1697	Leipzig	Orell	-0.571356458907254	1.69056028240824	-1.47155004650545
437	hoffmannswaldau_gedichte03_1703	0.3433	0.05399	0.06818	0.87441	0.77762	0.81868	109033	92216	92216	68617	364	Belletristik	Lyrik	1703	Leipzig	Orell	-0.634621624661409	1.78457839386925	-1.65997857816403
438	hoffmannswaldau_gedichte05_1710	0.34541	0.05649	0.06922	0.86578	0.77069	0.81137	90581	76036	76036	56798	465	Belletristik	Lyrik	1710	Leipzig	Röwer	-0.614210386168861	1.80314437164591	-1.64820886807845
439	hoffmannswaldau_gedichte06_1709	0.31051	0.06104	0.05288	0.84374	0.77534	0.80019	108796	90770	90770	67253	549	Belletristik	Lyrik	1709	Leipzig	Bielcke	-0.951818074979261	1.83693445119943	-1.83312912076922
440	holtei_vagabunden01_1852	0.33142	-0.09478	0.23656	0.81	0.6939	0.78237	73058	60943	60943	44612	16	Belletristik	Roman	1852	Breslau	Göschen	-0.74954366887538	0.679754188335749	0.245582752807281
441	holtei_vagabunden02_1852	0.31052	-0.06564	0.26338	0.81016	0.67479	0.77437	70286	58542	58542	42747	3	Belletristik	Roman	1852	Breslau	Weidmann	-0.951721339251808	0.896159225300502	0.549105468668135
442	holtei_vagabunden03_1852	0.33271	-0.07835	0.25083	0.80301	0.67529	0.78147	56968	47462	47462	34764	13	Belletristik	Roman	1852	Breslau	Endter	-0.737064760033963	0.801769794283961	0.407076755616169
443	holtei_vagabunden04_1852	0.37285	-0.07682	0.25685	0.81252	0.67422	0.782	47347	39002	39002	28570	14	Belletristik	Roman	1852	Breslau	Cotta	-0.348767550038276	0.813132172683277	0.475205269765399
444	holz_buch_1886	0.48337	-0.1521	0.17895	0.77174	0.71223	0.83893	47146	39307	39307	26054	205	Belletristik	Lyrik	1886	Zürich	s. e.	0.720355709770478	0.254073449872483	-0.406391283760348
445	holz_hamlet_1889	0.39269	-0.21029	0.26322	0.75981	0.71354	0.75331	31059	23445	23445	16311	12	Belletristik	Prosa	1889	Leipzig	s. e.	-0.156843866771848	-0.178068248857062	0.547294744039584
446	holz_phantasus01_1898	0.47255	-0.26718	0.07697	0.76303	0.79172	0.80332	4229	3217	3217	2052	1	Belletristik	Lyrik	1898	Berlin	Hoffmann und Campe	0.615687652666508	-0.600555639142742	-1.56050189388301
447	holz_phantasus02_1899	0.50336	-0.30929	0.17732	0.77044	0.78154	0.79131	4355	3468	3468	2130	1	Belletristik	Lyrik	1899	Berlin	Trowitzsch	0.913730428948699	-0.913280968812808	-0.424838040913711
448	holz_selicke_1890	0.35336	-0.04753	0.27218	0.67998	0.66631	0.78934	32608	23200	23200	15967	10	Belletristik	Drama	1890	Berlin	Sauerländer	-0.537305482843855	1.03065116831463	0.648695323238437
449	huber_reisejournal_1811	0.56122	-0.41988	0.32192	0.82081	0.73194	0.74053	81763	70293	70293	49915	26	Fachtext	Geographie	1811	Leipzig	Bode	1.47344334799081	-1.73456556174115	1.21160434213922
450	huber_revival_1862	0.23944	-0.10405	0.15333	0.83166	0.64842	0.73675	29253	26005	26005	18108	9	Gebrauchsliteratur	Erbauungsliteratur	1862	Frankfurt (Main)	Heckenast	-1.63931888998657	0.610911542739893	-0.69633356490707
451	huber_verkehr_1893	0.47094	-0.31814	0.25538	0.70153	0.52352	0.66312	74141	61238	61238	36321	1421	Fachtext	Technik	1893	Tübingen	Widmanstetter	0.600113200546601	-0.979004530142185	0.458569237240587
452	huebner_handbuch_1696	0.28982	-0.04408	-0.04553	0.76316	0.66804	0.82381	116781	115324	115324	69635	1	Gebrauchsliteratur	Handbuch	1696	Leipzig	Selbstverlag	-1.15196429507918	1.05627221764642	-2.94683793761734
453	huebner_staatslexicon_1704	0.54203	-0.39222	0.15666	0.61227	0.75441	0.70491	331420	265937	265937	143820	265	Gebrauchsliteratur	Lexikon	1704	Leipzig	Zetzner	1.28780748700882	-1.52915158362018	-0.658647858575353
454	hufeland_leben_1797	0.51918	-0.24433	0.31734	0.8787	0.7228	0.8247	100526	85197	85197	60331	470	Fachtext	Medizin	1797	Jena	Realschulbuchhandlung	1.06676634977909	-0.430862602264068	1.15977234964695
455	hugo_rechtsgeschichte_1790	0.42758	-0.20238	0.23768	0.84749	0.67005	0.73372	50182	42149	42149	29211	375	Fachtext	Recht	1790	Berlin	Rhete	0.1806670863111	-0.119325495171709	0.258257825207138
456	humboldt_aequinoktial01_1859	0.37688	-0.26474	0.06178	0.76304	0.65507	0.72803	121274	104862	104862	70225	1157	Fachtext	Geographie	1859	Stuttgart	Hechtel	-0.309783051874783	-0.582435244832722	-1.73240756330607
457	humboldt_aequinoktial02_1859	0.37179	-0.26834	0.0581	0.77908	0.66935	0.7385	121588	104592	104592	69993	1329	Fachtext	Geographie	1859	Stuttgart	Voß	-0.359021537148277	-0.609170252831113	-1.77405422976274
458	humboldt_aequinoktial03_1859	0.36475	-0.25841	0.06981	0.77851	0.6737	0.738	119683	103154	103154	69400	872	Fachtext	Geographie	1860	Stuttgart	Voß	-0.427123489275074	-0.535426189102218	-1.64153182101067
459	humboldt_aequinoktial04_1859	0.37176	-0.25229	0.06395	0.77372	0.65642	0.72519	122532	105470	105470	69355	922	Fachtext	Geographie	1860	Stuttgart	Regner	-0.359311744330636	-0.489976675504954	-1.70784961053135
460	humboldt_grenzen_1851	0.24567	-0.06283	0.12603	0.82144	0.64065	0.71695	71205	61216	61216	43852	104	Fachtext	Politik	1851	Breslau	Wagner	-1.57905253178346	0.917027384321468	-1.00528845465358
