300.	-0.51	0.43	0.07
herumhüpfen	1.18	-0.2	0.3
Monmouth	1.04	-0.69	0.1
censores	-0.41	0.61	0.24
Ziegelstück	-0.67	-0.06	-0.03
aufgeschreckt	0.01	0.99	0.33
Iltis	-0.11	-0.05	0.07
Griechenvolk	-0.23	0.78	-0.08
Honigsaft	-0.13	-0.28	0.35
Schutzdamm	0.32	-0.43	-0.21
Kessine	0.84	-0.85	0.12
Verjüngen	0.06	-0.32	0.38
Hohenzollern	0.51	0.31	0.29
Baltadschi	-0.61	0.94	-0.12
Bildungselement	1.29	-0.16	0.5
Westewald	0.79	-0.49	0.14
Legislation	0.97	-0.14	0.52
feierlich	1.6	-0.19	0.67
Inkrustation	0.96	-1.01	0.53
Manövrieren	-1.33	1.04	-0.25
Bruderpaar	0.48	-0.03	0.27
faut	0.28	0.33	0.48
vous	0.28	0.18	0.39
unhörbar	-0.13	0.3	0.06
Instrumente	0.51	-0.41	0.55
kandiert	0.99	-1.08	0.9
Baucheingeweide	-0.57	0.6	0.1
Avertissement	0.66	-0.22	0.08
Nabelgegend	-0.87	0.77	0.04
Lederriemen	-0.4	-0.37	0.39
luftatmend	-0.21	-0.14	0.36
dipoi	-0.55	0.41	0.36
Mandelstein	0.54	-0.13	0.09
Metalllegierung	0.35	-0.58	0.3
Superioritas	-0.22	0.55	0.23
Entmündigte	-0.82	0.67	-0.21
perdre	0.37	0.3	0.6
Goldrolle	0.23	-1.03	0.71
Tarnow	1.16	-0.65	0.52
diss	-0.26	0.3	0.25
Luna	1.64	-0.73	0.22
Stappler	-1.62	1.01	-0.23
stückeln	0.87	-0.91	0.76
schwarzköpfige	-0.39	-0.06	0.23
Niemann	0.97	-0.35	0.02
Mittelstadt	0.74	-0.47	0.36
Prosaische	0.43	0.15	0.42
Maschinenindustrie	1.08	-0.33	0.45
3:4	-0.39	-0.07	-0.08
ernte-	0.92	-0.81	0.55
magen-	-1.17	0.8	-0.18
Iwan	0.96	0.19	0.2
Besiedelung	0.41	0.25	-0.31
tropfen	0.58	-0.18	0.02
überströmend	1.33	0.62	0.38
geschreckt	-1.32	0.77	-0.37
Clerk	0.51	0.06	0.26
Amazonenstrom	0.26	-0.17	-0.49
356.	-0.63	0.39	0.1
Bemittelte	0.48	-0.05	0.22
Geldsorte	0.0	0.11	0.01
dito	0.26	-0.6	0.67
Civilproz	-0.45	0.21	-0.06
17,8	0.37	-0.46	0.4
curulischen	0.23	0.18	0.25
konstatiert	-0.55	0.39	0.04
Hafn.	-0.07	-0.02	0.26
Jagdreise	-0.52	0.83	-0.33
Umladung	1.12	-0.98	0.29
Sterbebett	-0.3	0.13	-0.09
Alsen	1.06	-0.72	0.25
166.	-0.46	0.24	0.13
Normallösung	0.4	-0.7	0.2
Cardia	-0.41	0.21	0.28
quarterly	0.35	-0.06	0.46
Gehren	-0.68	0.1	-0.07
Elfenbeinschnabel	-0.21	0.08	0.06
Chloe	1.44	-0.24	0.62
Länge	-0.08	-0.67	0.27
Forstlinie	-0.16	-0.61	0.31
dulci	0.85	-0.0	0.41
fünfunddreißig	0.4	0.15	0.08
euch_es	0.64	0.07	0.11
Hundertmal	0.29	0.54	0.05
Gust.	0.16	0.08	0.01
Erkenntnistheorie	1.07	-0.29	0.78
hehlen	-1.44	0.86	-0.05
unentscheidend	-1.54	1.21	-0.18
Rakete	-0.01	0.46	-0.45
Bessarabien	0.63	-0.33	-0.12
Lithograph	1.56	-0.27	0.89
Seeräuber	-1.11	1.27	-0.46
Stücklohn	-0.1	0.12	0.02
albo	0.11	-0.02	0.57
Gnädige	1.07	0.18	0.26
Mirab	-0.53	0.21	0.22
Mahlzahn	-0.75	0.37	-0.02
memoir.	-0.81	0.48	0.26
fortleiten	0.3	-0.48	0.3
Wärmebilanz	0.29	-0.61	0.43
nove	-0.53	0.53	0.12
Edelfink	0.03	-0.08	0.27
wohlselig	0.87	-0.12	0.08
dreschen	-0.49	-0.49	0.46
Beschäftigte	0.7	-0.16	0.23
Tätlichkeit	-2.68	2.0	-0.65
studiis	-0.21	0.24	0.24
Pfingstsonntag	0.57	-0.2	0.3
Niutschuan	1.06	-0.83	0.23
vermittelt	0.65	-0.41	0.35
Entwischen	-1.8	1.62	-0.39
frigida	-0.58	0.58	0.19
Geburtsadel	0.05	0.73	0.27
Tagwerk	0.1	-0.45	0.05
prasinus	-0.67	0.48	0.17
salva	-0.88	0.76	0.18
freundlos	-1.79	1.34	-0.34
Dieck	0.35	0.05	0.18
renten-	-0.43	0.52	0.03
Begleiterscheinung	1.11	-0.19	0.53
Reideburg	0.59	0.27	0.24
Potsdamer	0.92	-0.54	0.33
empfindlich	0.03	0.55	0.39
1884	1.05	-0.84	0.36
ulpian	0.53	-0.01	0.31
kalkarm	-1.03	-0.0	-0.01
comes	-0.12	0.33	0.29
Neu	1.11	-0.46	0.35
stumpf	-0.38	-0.41	0.21
Fleischnahrung	0.41	-0.74	0.58
mut.	-0.27	0.12	0.23
Zwangsmaßregel	-1.66	1.23	-0.24
Milchvieh	0.56	-0.91	0.58
Droste	-0.16	0.57	0.11
xvi	0.25	-0.3	0.21
Lüttichischen	1.11	-0.57	0.28
exercent	0.07	0.42	0.46
beschäumt	-0.1	0.32	-0.33
Verstandes-Erkänntnis	1.53	0.2	0.74
algerisch	0.13	-0.06	0.08
Lichtmeer	1.48	-0.56	-0.23
Beengung	-0.84	0.65	0.07
Langschwänzige	-0.47	0.02	0.22
1-2	-0.09	-0.74	0.35
arvensis	-0.32	-0.38	0.3
Lammberg	1.15	-0.18	0.4
Rabbat	-0.66	0.46	-0.32
Messerware	-0.26	-0.19	0.43
Droßelbart	0.77	0.59	0.59
Faraday	0.63	-0.66	0.7
Jovis	0.7	0.08	-0.03
Erzitterung	0.2	0.3	0.22
Gefäßkanal	-0.56	0.62	0.1
actores	-0.61	0.56	0.22
Ottos	1.45	-0.2	0.61
Mitternacht	0.66	-0.86	0.03
bepanzern	-1.0	0.36	-0.05
Betriebsbeamte	1.01	-0.29	0.76
merdam	-0.63	0.31	-0.08
zulaufend	0.05	-0.72	0.54
Herrschaftsrechte	0.62	0.01	0.54
Kgl.	0.64	-0.23	-0.03
deberi	0.56	0.08	0.43
Naturbeherrschung	1.11	-0.16	0.53
Zuhausekunft	-0.52	0.07	0.07
Kidang	-0.15	0.06	0.31
Eumenes	-0.93	1.01	-0.19
163	-0.15	0.02	0.12
charakter-	0.95	0.13	0.42
Belesenheit	2.32	0.02	0.75
Vegetationsprozeß	-0.32	0.05	0.06
Südindien	0.89	-0.31	-0.19
Gorup	-0.13	0.05	0.11
Dreyssena	-0.09	0.01	-0.03
gastfrei	1.79	-0.49	0.96
Schuhmacher	0.47	-0.32	0.44
Wernike	0.1	0.95	0.47
6,25	0.13	-0.41	0.26
Seetüchtigkeit	1.12	-0.23	-0.15
si	-0.26	0.14	0.41
amüsiert	0.13	0.2	0.22
aeginet.	0.27	-0.17	0.17
A-Stammes	-0.47	0.01	0.13
Kal	-0.13	-0.13	0.56
Schottenberg	1.65	-0.24	0.31
Derech	-1.06	0.37	0.11
τοῦ	-0.34	0.11	-0.19
Gesichtsteile	0.25	-0.01	0.34
wegdisputieren	-0.96	0.45	0.27
Mauermeister	0.38	-0.64	0.42
Pritchard	0.62	-0.46	0.45
Weißdorn	0.82	-1.0	0.63
Entgegennahme	0.62	0.17	0.35
Bürgerzwist	-1.5	1.61	-0.51
vorderindisch	0.32	-0.34	0.2
Richtscheide	0.75	-0.82	0.67
Feuerpolizei	-0.33	0.34	-0.31
neyron	-0.25	0.24	0.23
Lavamasse	-0.09	0.15	-0.81
Stritzlhuberin	0.88	0.04	0.43
Wise	-0.41	0.57	0.18
508	0.36	0.21	0.21
tubing.	-0.28	0.29	0.17
Wurmchen	0.08	-0.48	0.5
zwölftausend	-0.33	0.64	-0.22
Epheten	-1.13	0.89	-0.45
Laßberg	1.18	-0.06	0.12
212.	-1.11	0.73	-0.28
ad	-0.45	0.21	0.06
Riesenkörper	-0.15	0.53	-0.47
Beischlag	0.54	-0.28	0.2
Niesen	-0.63	1.0	-0.18
Griechentum	1.96	0.12	0.47
aufzuhebend	-0.03	0.93	0.45
Sammelteich	0.66	-0.82	0.05
spreken	0.76	0.03	0.57
Trommel	0.39	-0.45	0.54
Zwiesel	0.23	-0.34	-0.09
peculio	-0.52	0.47	0.29
profitabel	-0.6	0.66	0.23
eris	0.05	0.1	0.43
Abraxas	-0.19	0.47	0.23
Skarlatos	0.03	0.68	0.01
Großindustrie	1.1	0.37	0.54
employes	0.35	0.14	0.51
Mem	-0.17	0.21	0.09
verheerend	-2.28	1.71	-1.17
Schlangengestalt	-0.38	0.77	-0.23
Pferdehaar	-0.08	-0.51	0.45
Vesicula	-0.91	0.64	0.13
brevibus	-0.57	0.52	0.18
Gewinn	0.8	0.4	0.33
Trabant	-1.36	1.01	-0.44
Stimmenführung	1.28	-0.06	0.51
Negieren	0.09	-0.17	0.36
Liebesbote	0.87	0.31	0.26
Schafwollestoff	0.79	-0.71	0.57
Oberlausitzer	0.36	-0.02	0.17
Altenb.	0.7	-0.21	0.39
Gegenrhomboeder	-0.01	0.18	0.2
Geburtslager	0.53	-0.62	0.25
Stakete	1.11	-1.47	0.6
Heroische	0.3	0.54	0.2
pièce	0.33	0.37	0.5
Doppeladler	0.19	-0.12	0.01
Xenobi	0.4	0.39	0.31
Weiterbau	-0.94	0.7	0.2
erlegt	-0.47	0.27	0.16
inferius	-0.21	0.4	0.29
Fact	0.38	-0.01	0.2
frei	1.51	-0.59	0.61
ZZ	-0.08	-0.04	0.42
Perth	1.59	-0.66	0.66
zusammenpacken	-0.37	-0.1	0.18
Sädi	1.12	0.02	0.18
Hellung	0.96	-0.79	-0.31
Leberarterie	-0.07	0.24	0.39
ganz-	0.98	-0.74	0.54
Banteng	-0.57	0.3	0.19
agil	-0.4	0.28	0.29
ausrufen	-0.07	0.89	0.15
Herrschermacht	-0.09	1.15	0.31
multiplikativ	0.6	-0.27	0.45
Urinblase	-1.08	0.87	-0.12
Dscheddah	0.75	-0.68	0.14
Dampfschiff	0.66	-0.91	0.1
hannoversch	0.19	0.5	0.19
Ofenprofil	-0.16	-0.23	0.23
Gebende	0.79	-0.64	0.66
Menandros	-0.61	0.37	-0.02
Tugendheld	-0.57	0.72	0.34
680	-0.06	-0.01	0.17
Cornwallis	0.6	-0.0	0.32
algebraisch	0.09	-0.18	0.53
Wolkenschichte	1.22	-0.82	-0.38
Acheloos	0.48	-0.01	-0.01
dehors	0.22	0.56	0.56
Humboldt	1.41	-0.16	0.48
Vernunftidee	0.88	0.3	0.62
Gesamtwerk	1.05	-0.41	0.47
Erbe-Amt	0.55	-0.74	0.18
Apron	-0.36	-0.04	0.29
ölen	0.29	-0.69	0.56
fast	1.45	-0.61	0.36
doppeltchromsauer	0.09	-0.62	0.37
hinzufügen	0.49	-0.09	0.52
erröten	0.34	0.44	0.33
τότε	-0.65	0.73	-0.24
2--6	0.49	-0.71	0.28
Ziehvater	1.59	-0.62	0.47
subditus	-0.6	0.51	0.09
Starkmut	-0.76	1.33	-0.14
Agrippa	0.42	0.48	0.16
abnehmen	-0.45	0.19	0.14
Tätigkeitsart	0.29	0.13	0.39
80--100	0.38	-1.07	0.39
sacerdotum	-0.27	0.42	0.31
1666	0.85	0.12	0.19
hinunterführen	0.26	-0.22	-0.6
Mantelfläche	0.04	-0.4	0.4
Augustenburger	0.88	0.1	0.55
cerebrum	-0.57	0.5	0.14
kundgeben	0.67	0.59	0.56
DER.	-0.66	-0.07	0.15
paribus	0.04	0.37	0.51
redemtione	-0.51	0.49	0.25
gemeißelt	0.81	-0.8	0.65
Viehnutzung	-0.23	0.0	0.04
Stigmate	-0.38	0.38	0.09
obschwebend	-1.02	0.97	-0.08
Proceed.	0.39	-0.17	0.38
produce	0.07	-0.13	0.59
Papilion	-0.31	-0.16	0.67
Teilsatz	0.31	-0.03	0.38
fadenförmig	-0.52	-0.21	0.28
Hirnholz	0.21	-0.79	0.61
Bergsturz	-0.43	0.43	-0.95
Sozialismus	0.14	0.38	0.26
Probelösung	0.12	-0.81	0.28
diu	-0.09	0.57	0.3
verschreien	-1.99	1.28	-0.17
avibus	0.53	-0.1	0.58
näherrecht	0.77	-0.49	0.38
Euseb	0.13	0.36	0.09
Klassengenosse	-0.3	0.36	0.18
dezidiert	-0.12	-0.15	-0.43
treffen	0.84	-0.35	0.5
Holzkohlenhochofen	0.12	-0.46	0.29
Gerichtszeugnis	-0.41	0.46	0.09
Ackersmann	0.48	-0.37	0.57
eidem	-0.24	0.31	0.34
wolfsch	0.46	0.02	0.26
Sehnenband	-0.5	0.39	0.11
genehmigen	0.49	-0.18	0.29
solid	0.25	-0.55	0.39
uninteressant	-0.37	-0.11	0.08
WINSL.	-0.83	0.16	-0.07
herumrollen	0.5	-0.52	0.04
Schlackensand	0.27	-0.68	0.61
Fettsubstanz	-0.38	-0.23	0.27
Arndt	0.95	0.1	0.4
Reisbier	1.04	-1.17	0.7
Warenkauf	-0.0	0.15	0.04
tantas	-0.28	0.38	0.48
Miete	0.72	-0.89	0.29
Erinys	-1.27	0.64	-0.66
Nitroglycerin	-0.25	-0.09	-0.09
Wahlreaktion	-0.09	-0.14	0.21
Fabellehre	0.24	0.09	0.07
brückenartig	-0.15	-0.46	0.35
Nervengefühl	-0.47	0.5	0.18
Schauder	-0.62	1.27	-0.06
konditionieren	0.81	-0.38	0.4
distinctionis	-0.05	0.52	0.33
bemehlen	-0.59	0.77	0.18
Fußsteigen	0.24	-0.63	0.01
Zusammenhalten	1.3	0.55	0.74
Verjährungslehre	-0.02	0.1	0.14
Kompositionsgesetz	0.08	-0.56	0.36
Stammbuch	1.3	-0.08	0.64
intern.	-0.7	0.38	0.04
Cc	0.18	-0.71	0.37
intern	0.09	0.16	0.49
überweben	1.69	-0.94	0.61
Tiberias	1.05	-0.33	-0.13
hofacker	-0.03	-0.06	0.14
emporklettern	0.5	-0.74	0.0
Erythrai	0.26	0.07	0.11
Pacinotti	0.67	-0.74	0.61
meergrün	1.1	-0.83	0.29
Balduin	1.25	-0.14	0.4
Nebenöffnung	0.54	-0.52	0.32
nervorum	-0.46	0.29	0.29
Landesangelegenheit	0.39	0.19	0.3
Untersuchungskommission	-0.43	0.43	-0.01
Gave	0.24	-0.39	-0.24
inhibieren	-1.07	0.95	-0.37
Haussäugetier	-0.65	0.64	0.29
london	0.17	-0.06	0.46
nören	1.13	-1.06	0.2
Seelenfest	1.17	-0.19	0.58
Lavablock	0.17	-0.34	-0.27
prahlend	-1.13	1.35	-0.04
hinbreiten	0.51	-1.07	0.2
Augenaxe	0.07	-0.43	0.13
libet	0.27	0.0	0.48
Marklosung	0.67	-0.2	0.4
aperte	-0.22	0.41	0.24
Gutmütigkeit	0.73	-0.03	0.72
Routine	0.0	0.21	0.39
Galeazzo	0.25	0.05	-0.02
meliert	0.46	-0.6	0.47
Abschreckung	-2.86	1.93	-0.75
Rezension	0.62	-0.25	0.09
663.	-0.47	0.44	0.06
Primas	1.04	-0.3	0.48
Naturalrente	-0.21	0.39	-0.09
Regis	-0.71	0.76	0.17
Lpz.	0.75	-0.26	0.26
Krustazee	-0.22	-0.07	0.23
Schmuggel	-1.13	1.4	-0.39
Morgenkleid	1.5	-0.99	0.63
Kolot	-0.49	0.51	-0.1
angemeßen	0.51	0.22	0.59
publicarum	-0.19	0.63	0.29
Volkswohlfahrt	0.18	0.51	0.46
Seitenband	-0.39	0.07	0.42
Leutchen	1.21	-0.07	0.76
Zivilrecht	0.64	0.1	0.57
Kreidebad	0.11	-0.48	0.15
354	-0.13	0.14	0.11
1851.	0.41	-0.26	0.35
zahl-	1.48	-0.49	0.7
Großbeeren	-0.39	0.65	-0.06
Schachgesellschaft	0.57	0.03	0.14
aretaeus	-0.72	0.38	0.2
unbehaart	-0.77	0.42	0.23
Schwelle	0.23	-0.84	0.24
Span.	-0.2	-0.52	0.47
vertilgt	-2.22	1.56	-0.58
changes	0.34	-0.35	0.57
Vorschub	-0.69	1.05	0.03
losbrechen	-1.38	1.53	-0.79
Schnellwage	0.3	-0.46	0.65
Ambassade	0.39	0.49	0.24
his	0.55	-0.22	0.73
Kriegshafen	1.03	-0.82	-0.03
durchmachen	0.36	-0.11	0.32
266	0.05	-0.2	0.13
cras	-0.14	0.6	0.18
Pergamentrolle	0.09	-0.77	0.75
Erstarkung	1.48	0.08	0.78
Reinke	1.54	-0.4	0.33
hindurchgehend	0.48	-0.5	0.12
achtunddreißig	-0.9	0.99	-0.24
775.	-0.31	0.75	0.16
schlecht	-0.12	0.39	0.33
schmucklos	0.73	-0.7	0.4
elle-meme	0.19	0.3	0.49
Blumengewinde	1.33	-1.09	0.66
Bergschlucht	-0.1	0.06	-0.57
Leibniz	1.1	-0.34	0.5
Beta	0.44	-0.6	0.4
falloit	0.25	0.39	0.56
zugetrauen	-0.08	0.69	0.43
δ'	-0.46	-0.07	0.1
adriatisch	0.96	-0.8	-0.22
Türkenhülfe	-0.16	0.53	0.18
Wolkechen	1.41	-1.18	-0.41
crell	-0.41	0.52	0.03
Logis	1.5	-0.91	0.74
Appropriation	-0.68	0.72	-0.06
bekrallt	-0.49	-0.07	0.27
Peripteros	0.06	0.02	0.12
Hagley	1.14	-0.51	0.38
Ferromangan	0.27	-0.31	0.21
Halbedelstein	0.46	-0.22	0.41
schmähend	-1.53	1.53	-0.2
then	0.28	-0.25	0.66
Durchlauf	-2.21	0.88	-0.7
Proportion	0.77	-0.2	0.51
immatrikulieren	0.45	0.01	0.17
Tann	0.29	-0.68	-0.32
Hafenverkehr	1.13	-1.07	0.17
Schweinezucht	0.47	-0.66	0.47
Scheidemantel	0.03	0.57	0.2
Suo	-0.18	0.55	0.13
auswählen	0.67	-0.53	0.65
Blutbehälter	0.01	0.15	0.26
Klaus	0.47	-0.64	0.36
Thurgau	0.76	-0.37	-0.07
engage	0.45	0.32	0.6
supplement	0.19	0.38	0.43
Meilerstätte	0.27	-0.46	0.4
Frischhammer	0.2	-0.73	0.47
Wellhausen	0.65	-0.04	0.08
ebenwohl	0.14	-0.24	0.01
Kadi	-1.23	0.88	-0.35
imperatorum	0.49	-0.11	0.37
Lebensinhalt	1.65	-0.17	0.89
Wunderbaum	1.06	-1.2	0.65
Verbleib	-0.03	0.68	0.08
meliora	-0.11	0.29	0.6
Kleobis	0.17	0.39	-0.09
occupandi	-0.02	0.34	0.25
Festigkeitseigenschaft	-0.1	-0.18	0.17
Adern	0.79	0.06	0.38
rugosa	-0.25	0.36	0.38
Areopagitenrat	-0.38	0.97	0.27
Hahne	0.68	-0.29	0.42
Nachtszeit	-0.18	-0.11	0.22
Beschwerdeverfahren	-0.34	0.47	0.33
nieren-	-1.0	0.44	-0.26
Betriebsleitung	0.49	-0.07	0.29
Chateaubriand	0.19	0.53	0.2
R.-G.	0.5	-0.3	0.45
siecles	0.3	0.27	0.42
Dispens	1.32	-0.49	0.69
Chem	0.55	-0.26	0.4
0,10	0.48	-0.47	0.46
drückte	0.02	0.34	0.51
Arrak	1.31	-1.14	0.67
Eisenverarbeitung	0.44	0.1	0.15
Unterschlagung	-2.34	1.57	-0.68
Forstrecht	0.27	0.01	0.06
Plantago	0.02	-0.61	0.49
Rechtsanschauung	1.24	-0.45	0.63
debattieren	-0.54	0.44	0.14
Etrang	0.05	0.35	0.22
Gabuner	-0.51	0.62	0.08
Seelenkult	0.93	0.18	-0.01
lumpen-	-0.96	0.35	-0.03
Hypothekenbuch	0.5	-0.16	0.25
Exjesuit	-0.06	0.12	-0.01
vielmals	-1.17	1.0	-0.4
duxit	-0.55	0.36	0.29
scher	0.66	-0.67	0.13
Schematismus	1.03	-0.21	0.63
Amelot	2.0	0.05	0.78
Ἱερὸς	0.36	0.48	-0.02
Belebtheit	1.35	0.01	0.49
Speicheldrüse	-0.33	0.29	0.35
contrefacons	-0.23	0.64	0.35
Feuilleton	0.67	0.0	0.38
christinaei	-0.54	0.32	0.16
Verlängerung	-0.35	0.47	0.2
hereingebrechen	-2.09	1.55	-0.65
Ingenieurschule	0.6	-0.47	-0.06
Canova	1.6	-0.33	0.41
Gaunerbande	-0.92	0.82	-0.2
Gallenblase	-0.52	0.52	0.35
Aktie	0.36	-0.26	-0.01
Spiegelberg	1.36	-0.45	0.71
leon	0.04	0.24	0.5
Effi	1.53	-0.45	0.73
klirrend	-0.21	0.0	0.39
nostri	-0.37	0.53	0.25
stochern	-0.14	0.03	0.44
Ganggebürge	0.28	-0.33	-0.14
scientiam	0.07	0.14	0.63
Fürstl.	1.01	-0.71	0.58
Vorstellung	2.0	-0.2	0.53
l'eau	0.09	0.21	0.44
gesammelt	0.97	-0.47	0.45
Holzapfel	-0.79	0.28	0.12
Farbstofflösung	0.17	-0.55	0.22
imperantis	0.08	0.45	0.31
bankrott	-1.38	1.41	-0.22
beackert	0.66	-0.99	-0.01
überschießen	-0.08	0.32	-0.14
Leichenschmaus	0.66	-0.56	0.48
gezerrt	-0.45	0.05	0.14
mehrwöchentlich	-0.61	0.47	-0.52
Polygnotos	0.53	0.12	0.09
irrend	-0.57	0.34	0.02
Biddulph	1.78	-0.07	0.71
Prachtkäfer	-0.47	0.07	0.2
hochtragisch	0.33	0.28	0.17
Thronstuhl	0.51	-1.29	0.51
Mikrokosmos	1.61	-0.1	0.62
Martignac	0.14	0.07	0.12
kesselförmig	-0.05	-0.46	0.42
anregen	0.71	0.36	0.68
résistance	0.35	0.29	0.45
Halbchor	0.76	0.51	0.68
hoheitsrecht	-0.75	0.35	0.06
jetzterwähnt	0.39	-0.49	0.53
quite	0.36	-0.27	0.63
Maregrafschaft	0.88	-0.18	-0.13
archon	-0.14	-0.13	0.09
Wurzelast	-0.11	-0.49	0.38
aufschütteln	1.56	-0.95	0.49
bekleiden	0.14	-0.25	0.29
Xxviii.	0.24	-0.09	0.51
Marcher	0.85	-0.65	0.43
beim	0.83	-0.47	0.37
ἐστὶν	-0.59	0.64	-0.28
Winkelstellung	0.27	0.63	0.55
Pistoja	0.9	-0.83	0.27
Posse	0.75	0.29	0.47
Rinderhirt	0.22	0.36	0.33
Astrologe	0.21	0.62	-0.24
Treten	-0.31	0.91	-0.0
tableau	0.43	0.2	0.66
Samenfaden	-0.59	0.23	0.23
Cole	-0.12	0.74	0.26
unbegleitet	0.9	0.1	0.42
beschuldigen	-2.04	1.53	-0.35
Blattachsel	0.41	-0.87	0.37
tierähnlich	-0.02	0.32	0.61
Landespolizei	-0.37	0.3	0.14
Land-Erbe	1.03	-0.88	0.32
Mariana	0.07	0.3	0.39
rosch	-0.99	0.62	-0.14
lors	0.05	0.56	0.46
Ps.	-0.11	-0.1	0.27
germanicarum	0.08	0.2	0.47
Leindotter	0.05	-0.69	0.46
1903	0.14	0.19	0.22
Neugeburt	0.9	0.32	0.75
pianissimo	0.96	0.52	0.46
neblig	0.72	-0.66	-0.66
braten	0.68	-1.08	0.76
irritans	-0.96	0.38	0.03
Kriminalgesetz	-0.38	0.49	0.41
Schenkende	-0.42	0.56	-0.23
unterstützt	0.31	0.19	0.42
spring-	0.36	-0.49	0.7
erfüllbar	-0.01	-0.08	0.4
Truppencorps	-1.6	0.92	-0.5
Auswurf	-2.28	1.35	-0.7
Verengerung	-0.8	0.56	-0.03
Pflanzengeograph	0.93	-0.47	0.68
A4	0.56	-0.52	0.59
Werden.	0.3	0.32	0.25
Schußlinie	0.41	-0.41	-0.1
Luströhre	-0.16	0.15	0.34
Nismes	1.11	-0.43	0.39
ergötzend	1.48	-0.53	0.85
geleiten	0.2	0.38	0.52
crescentes	-0.24	0.01	0.25
hausierend	0.39	-0.35	0.55
sollen_es	-0.56	0.21	-0.07
Klingenschmiede	-0.31	0.06	0.18
Gruppe	1.02	-0.55	0.71
spirits	0.45	-0.26	0.61
Erziehungsanstalten	0.86	-0.72	0.2
644	0.0	0.17	0.09
Schilfgürtel	0.54	-0.82	0.01
Nebengasse	0.79	-1.12	0.32
Thrakiener	-1.39	1.23	-0.43
Elmire	1.31	0.36	0.43
Zimmermeister	0.47	-0.41	0.12
profan	1.3	-0.45	0.26
voto	-0.95	0.73	0.1
Wismar	0.67	-0.92	0.44
Hurer	-2.24	1.43	-0.44
Kauf	-0.06	0.15	0.1
schecken	0.38	-0.82	0.29
turn-	0.97	-0.2	0.29
Cristino	-0.41	1.19	-0.08
Carlstadt	0.37	0.16	0.21
Enzyklopädist	-0.22	0.4	0.02
unreif	-0.52	0.22	0.09
Edge	0.59	-0.38	-0.2
säulenförmig	-0.57	0.11	-0.18
Wunfried	0.71	-0.03	0.22
Hervorbringen	1.01	0.03	0.67
Verleih	0.83	0.05	0.24
Semiot.	-1.06	0.54	-0.25
Entkleidung	-0.23	0.42	0.33
Frau	1.91	-0.73	0.51
kraftsparend	1.12	0.05	0.83
altweltlich	0.1	-0.04	0.39
faceva	-0.81	0.74	0.01
Walfischfänger	-0.06	-0.03	0.11
Untergärung	0.04	-0.35	0.03
Kratzbürste	0.35	-0.83	0.86
Kamakura	0.34	-0.08	-0.03
otia	-0.2	0.34	0.21
superklug	-1.03	1.0	0.24
beschleunigend	0.56	-0.38	0.2
Winkelmaß	-0.03	-0.47	0.35
voor	0.14	-0.08	0.33
Friedr.	0.91	-0.49	0.06
Privatwillkür	-0.41	0.68	0.46
glandularum	-0.49	0.55	0.14
Arie	1.47	0.29	0.54
Luftsäure	-0.25	-0.07	-0.0
Gewehrfeuer	-1.36	1.3	-0.35
Folengo	0.93	0.2	0.51
schwermutsvoll	0.35	-0.47	-0.32
Natura	0.44	-0.19	0.16
Tweed	1.15	-0.57	0.09
Maschinenspinnerei	0.04	0.54	0.22
Wandernde	0.42	-0.49	-0.2
Scarabaeus	-0.73	0.29	0.15
Neuling	0.53	0.24	0.34
Jeng-Itscheri	-0.72	0.75	-0.17
Baumzweig	0.23	-0.86	0.36
Suveräns	-0.27	0.63	0.25
Mentes	0.73	0.45	0.14
Aufreißen	-1.0	0.64	0.08
Ödenburg	1.13	-0.58	0.45
entzaubern	-0.33	0.99	0.12
Heilige	0.08	0.22	-0.17
Blaumeise	-0.28	0.06	0.21
Fluoreszenz	1.07	-0.86	0.29
royaux	0.61	0.2	0.5
pacto	-0.19	0.4	0.25
Blumenbeete	0.98	-1.4	0.53
dünken	0.1	0.52	0.13
1281	0.05	0.09	0.16
Schaufel	0.04	-0.45	0.36
Schwaden	0.16	-0.58	-0.19
leern	0.67	-0.42	0.54
Pitts	0.65	0.3	0.29
studia	0.53	0.35	0.41
enfans	0.02	0.54	0.28
Wörlitz	1.0	-0.75	0.17
Schulzucht	0.53	-0.29	0.05
placent	-0.72	0.66	0.28
Mokranowski	0.22	0.32	0.18
hiernächst	0.24	-0.03	0.24
glanzvoll	1.96	-0.23	0.58
hinfür	-0.45	0.65	0.12
Straußenei	-0.01	-0.58	0.26
erlegen	-0.36	0.2	0.02
findet	0.22	0.04	0.29
Reichsanstalt	0.81	-0.29	0.25
Fasching	1.57	0.04	0.71
Hochzeitsschmaus	1.53	-0.05	0.54
Verzagtheit	-1.61	1.49	-0.26
Widerlager	0.04	-0.99	0.28
Diagonallinie	0.2	-0.41	0.28
Brüggeney	0.48	0.21	0.27
Verhandlungen.	-0.68	0.47	-0.28
Zurückgabe	0.5	0.51	0.07
anzünden	0.79	-0.4	0.06
Hirnentzündung	-2.23	1.21	-0.95
Übeltäter	-2.53	1.58	-0.75
politiques	0.22	0.24	0.57
verdumpfen	-0.84	0.51	-0.15
Erbsenbau	0.22	-0.12	0.23
edw.	-0.16	0.33	0.26
Selbstbekenntnis	-0.14	0.63	0.28
ausgehungert	-1.4	0.42	-0.22
hoheits-recht	0.41	0.26	0.14
468.	-0.27	0.35	0.08
ausladen	0.3	-0.35	-0.04
